VentaID,Fecha,TiendaID,ProductoID,Cantidad,PrecioUnitario,MontoTotal,Descuento
V0025696,2023-06-30,T048,P0076,1,4289.47,4289.47,4.8
V0025697,2023-06-30,T083,P0167,1,5249.61,5249.61,8.0
V0025698,2023-06-30,T064,P0058,1,6796.13,6796.13,5.5
V0025699,2023-06-30,T031,P0067,1,12534.52,12534.52,8.4
V0025700,2023-06-30,T027,P0085,1,27074.31,27074.31,18.4
V0025701,2023-06-30,T014,P0095,1,24730.67,24730.67,11.7
V0025702,2023-06-30,T061,P0138,1,10351.37,10351.37,13.9
V0025703,2023-06-30,T031,P0029,1,11416.97,11416.97,28.0
V0025704,2023-06-30,T087,P0063,2,5131.28,10262.56,15.7
V0025705,2023-06-30,T035,P0094,1,14843.35,14843.35,12.7
V0025706,2023-06-30,T067,P0091,3,13504.57,40513.71,21.7
V0025707,2023-06-30,T092,P0157,1,4448.72,4448.72,22.3
V0025708,2023-06-30,T078,P0001,1,16683.84,16683.84,13.6
V0025709,2023-06-30,T024,P0166,2,4330.25,8660.5,12.7
V0025710,2023-06-30,T087,P0081,1,12659.94,12659.94,16.6
V0025711,2023-06-30,T058,P0088,1,27739.13,27739.13,7.7
V0025712,2023-06-30,T059,P0077,1,10623.16,10623.16,10.6
V0025713,2023-06-30,T007,P0141,1,11950.95,11950.95,12.9
V0025714,2023-06-30,T041,P0010,1,10842.27,10842.27,4.5
V0025715,2023-06-30,T090,P0168,1,1597.97,1597.97,26.9
V0025716,2023-06-30,T065,P0038,2,16424.46,32848.92,26.2
V0025717,2023-06-30,T051,P0066,1,21945.65,21945.65,9.8
V0025718,2023-06-30,T042,P0102,1,10074.41,10074.41,17.2
V0025719,2023-06-30,T003,P0190,1,2901.47,2901.47,0.1
V0025720,2023-06-30,T054,P0094,2,14370.64,28741.27,15.5
V0025721,2023-06-30,T081,P0097,2,7790.15,15580.3,13.2
V0025722,2023-06-30,T100,P0134,1,8833.48,8833.48,4.1
V0025723,2023-06-30,T043,P0099,1,14260.35,14260.35,20.1
V0025724,2023-06-30,T073,P0198,1,2288.31,2288.31,24.0
V0025725,2023-06-30,T098,P0183,1,2090.13,2090.13,29.8
V0025726,2023-06-30,T014,P0054,1,6559.55,6559.55,18.4
V0025727,2023-06-30,T032,P0160,1,4619.04,4619.04,23.6
V0025728,2023-06-30,T023,P0092,1,11432.89,11432.89,22.6
V0025729,2023-06-30,T085,P0003,1,3571.59,3571.59,27.3
V0025730,2023-06-30,T053,P0109,1,29983.1,29983.1,4.3
V0025731,2023-06-30,T038,P0054,1,7873.26,7873.26,2.0
V0025732,2023-06-30,T049,P0071,1,13502.66,13502.66,28.2
V0025733,2023-06-30,T080,P0075,1,5081.2,5081.2,21.4
V0025734,2023-06-30,T054,P0018,1,8591.95,8591.95,20.6
V0025735,2023-06-30,T051,P0078,2,14781.47,29562.94,8.1
V0025736,2023-06-30,T090,P0057,1,14293.47,14293.47,8.8
V0025737,2023-06-30,T043,P0052,1,14794.26,14794.26,7.2
V0025738,2023-06-30,T009,P0020,2,14782.16,29564.31,12.9
V0025739,2023-06-30,T074,P0091,1,12956.34,12956.34,24.9
V0025740,2023-06-30,T036,P0193,1,2026.91,2026.91,23.6
V0025741,2023-06-30,T087,P0007,2,14642.88,29285.75,8.3
V0025742,2023-06-30,T026,P0157,1,4564.75,4564.75,20.3
V0025743,2023-06-30,T028,P0082,1,16233.53,16233.53,1.8
V0025744,2023-06-30,T076,P0008,1,10622.95,10622.95,13.6
V0025745,2023-06-30,T003,P0135,2,8207.02,16414.03,3.2
V0025746,2023-06-30,T041,P0078,1,14303.35,14303.35,11.0
V0025747,2023-06-30,T029,P0055,1,11421.47,11421.47,20.2
V0025748,2023-06-30,T083,P0092,1,11350.09,11350.09,23.2
V0025749,2023-06-30,T054,P0005,1,3084.92,3084.92,13.9
V0025750,2023-06-30,T004,P0129,2,3104.65,6209.31,5.7
V0025751,2023-06-30,T033,P0048,1,17598.48,17598.48,24.9
V0025752,2023-06-30,T026,P0092,1,12622.22,12622.22,14.6
V0025753,2023-06-30,T095,P0040,1,17730.91,17730.91,17.6
V0025754,2023-06-30,T047,P0147,1,12660.78,12660.78,4.4
V0025755,2023-06-30,T058,P0081,2,11000.51,22001.02,27.5
V0025756,2023-06-30,T013,P0060,1,3499.52,3499.52,16.5
V0025757,2023-07-01,T044,P0162,1,1635.5,1635.5,25.7
V0025758,2023-07-01,T054,P0146,1,2177.98,2177.98,29.1
V0025759,2023-07-01,T071,P0049,1,17957.02,17957.02,3.9
V0025760,2023-07-01,T071,P0135,1,7624.03,7624.03,10.1
V0025761,2023-07-01,T091,P0152,1,4267.06,4267.06,0.4
V0025762,2023-07-01,T095,P0142,1,5232.03,5232.03,9.4
V0025763,2023-07-01,T051,P0182,1,2205.57,2205.57,26.3
V0025764,2023-07-01,T007,P0033,2,3695.24,7390.48,16.0
V0025765,2023-07-01,T098,P0164,1,2677.35,2677.35,4.0
V0025766,2023-07-01,T058,P0130,1,10559.37,10559.37,20.0
V0025767,2023-07-01,T043,P0199,1,3531.72,3531.72,13.0
V0025768,2023-07-01,T083,P0056,1,6253.17,6253.17,18.9
V0025769,2023-07-01,T093,P0140,1,5529.84,5529.84,14.0
V0025770,2023-07-01,T060,P0071,1,16654.42,16654.42,11.4
V0025771,2023-07-01,T042,P0143,1,5859.34,5859.34,26.6
V0025772,2023-07-01,T077,P0183,1,2621.56,2621.56,11.9
V0025773,2023-07-01,T016,P0093,1,14216.3,14216.3,26.9
V0025774,2023-07-01,T100,P0007,1,15808.1,15808.1,1.0
V0025775,2023-07-01,T029,P0130,1,11114.67,11114.67,15.8
V0025776,2023-07-01,T056,P0008,1,9062.07,9062.07,26.3
V0025777,2023-07-01,T040,P0070,1,16036.79,16036.79,12.5
V0025778,2023-07-01,T016,P0022,1,16143.52,16143.52,11.0
V0025779,2023-07-01,T068,P0198,1,2288.29,2288.29,24.0
V0025780,2023-07-01,T085,P0043,1,3422.29,3422.29,0.2
V0025781,2023-07-01,T049,P0166,1,3799.67,3799.67,23.4
V0025782,2023-07-01,T077,P0023,1,21165.02,21165.02,1.8
V0025783,2023-07-01,T041,P0073,1,13218.82,13218.82,11.5
V0025784,2023-07-01,T069,P0075,1,5953.47,5953.47,7.9
V0025785,2023-07-01,T088,P0197,1,3997.95,3997.95,16.2
V0025786,2023-07-01,T076,P0089,1,13589.06,13589.06,10.2
V0025787,2023-07-01,T059,P0164,1,2583.42,2583.42,7.4
V0025788,2023-07-01,T019,P0014,1,13382.28,13382.28,14.8
V0025789,2023-07-01,T022,P0016,1,15987.26,15987.26,27.5
V0025790,2023-07-01,T067,P0069,2,22198.11,44396.23,5.1
V0025791,2023-07-01,T066,P0079,1,16073.89,16073.89,8.0
V0025792,2023-07-01,T047,P0023,1,15752.43,15752.43,26.9
V0025793,2023-07-01,T027,P0026,1,6707.63,6707.63,12.6
V0025794,2023-07-01,T040,P0164,1,2420.95,2420.95,13.2
V0025795,2023-07-01,T033,P0030,1,6998.53,6998.53,10.6
V0025796,2023-07-01,T002,P0159,1,2274.2,2274.2,2.0
V0025797,2023-07-01,T033,P0144,1,3304.94,3304.94,11.8
V0025798,2023-07-01,T047,P0072,1,7582.2,7582.2,2.7
V0025799,2023-07-01,T036,P0041,1,5839.05,5839.05,8.2
V0025800,2023-07-01,T100,P0057,2,13279.09,26558.19,15.3
V0025801,2023-07-01,T099,P0160,1,5625.59,5625.59,7.0
V0025802,2023-07-01,T084,P0011,1,6681.2,6681.2,24.2
V0025803,2023-07-01,T073,P0074,1,4019.89,4019.89,2.0
V0025804,2023-07-01,T067,P0186,1,1011.15,1011.15,24.2
V0025805,2023-07-01,T015,P0133,1,11815.93,11815.93,4.3
V0025806,2023-07-01,T082,P0192,1,3597.13,3597.13,18.8
V0025807,2023-07-01,T051,P0173,1,2212.68,2212.68,28.3
V0025808,2023-07-01,T077,P0119,1,25705.16,25705.16,0.8
V0025809,2023-07-01,T093,P0107,1,14894.62,14894.62,14.6
V0025810,2023-07-01,T038,P0009,1,17246.04,17246.04,28.3
V0025811,2023-07-01,T027,P0056,1,6017.39,6017.39,22.0
V0025812,2023-07-01,T026,P0098,1,9132.89,9132.89,23.9
V0025813,2023-07-01,T098,P0172,1,5562.93,5562.93,19.4
V0025814,2023-07-01,T100,P0027,1,11255.26,11255.26,14.0
V0025815,2023-07-01,T077,P0109,1,25036.98,25036.98,20.1
V0025816,2023-07-01,T086,P0122,1,8051.74,8051.74,26.7
V0025817,2023-07-01,T003,P0148,2,4694.16,9388.33,16.7
V0025818,2023-07-01,T008,P0171,1,6336.29,6336.29,7.7
V0025819,2023-07-01,T006,P0071,1,17971.84,17971.84,4.4
V0025820,2023-07-01,T023,P0130,1,12853.01,12853.01,2.6
V0025821,2023-07-01,T020,P0075,1,6209.45,6209.45,3.9
V0025822,2023-07-01,T069,P0132,1,6847.5,6847.5,12.2
V0025823,2023-07-01,T007,P0119,1,18670.21,18670.21,27.9
V0025824,2023-07-01,T035,P0067,1,13068.68,13068.68,4.5
V0025825,2023-07-01,T068,P0150,1,11861.56,11861.56,15.5
V0025826,2023-07-01,T048,P0142,1,5689.74,5689.74,1.5
V0025827,2023-07-01,T088,P0094,1,12402.45,12402.45,27.1
V0025828,2023-07-01,T067,P0159,1,1664.53,1664.53,28.3
V0025829,2023-07-01,T048,P0129,1,3156.31,3156.31,4.2
V0025830,2023-07-01,T032,P0147,1,12227.86,12227.86,7.7
V0025831,2023-07-01,T059,P0006,2,17192.96,34385.92,6.7
V0025832,2023-07-01,T007,P0039,1,12002.34,12002.34,15.3
V0025833,2023-07-01,T046,P0047,1,7799.51,7799.51,11.7
V0025834,2023-07-01,T083,P0081,1,12264.34,12264.34,19.2
V0025835,2023-07-01,T006,P0135,1,6267.46,6267.46,26.1
V0025836,2023-07-01,T038,P0068,1,5603.45,5603.45,15.4
V0025837,2023-07-01,T031,P0042,1,19804.81,19804.81,14.7
V0025838,2023-07-01,T053,P0047,2,6426.57,12853.14,27.2
V0025839,2023-07-01,T093,P0113,2,18601.66,37203.31,22.8
V0025840,2023-07-01,T006,P0110,1,16126.32,16126.32,25.9
V0025841,2023-07-01,T098,P0137,1,11083.33,11083.33,7.0
V0025842,2023-07-01,T038,P0030,1,7794.91,7794.91,0.4
V0025843,2023-07-01,T064,P0155,1,2546.85,2546.85,18.9
V0025844,2023-07-01,T038,P0037,1,10486.42,10486.42,16.5
V0025845,2023-07-01,T038,P0021,1,6036.35,6036.35,8.5
V0025846,2023-07-01,T016,P0019,1,18603.12,18603.12,21.2
V0025847,2023-07-01,T099,P0145,1,11660.49,11660.49,18.8
V0025848,2023-07-01,T036,P0152,1,3541.88,3541.88,17.4
V0025849,2023-07-01,T086,P0121,1,9947.76,9947.76,12.5
V0025850,2023-07-01,T074,P0078,1,14827.26,14827.26,7.8
V0025851,2023-07-01,T007,P0159,1,2305.75,2305.75,0.6
V0025852,2023-07-01,T065,P0172,1,6398.34,6398.34,7.3
V0025853,2023-07-01,T012,P0012,1,10892.22,10892.22,26.4
V0025854,2023-07-01,T068,P0071,1,15517.95,15517.95,17.5
V0025855,2023-07-01,T085,P0175,1,2055.08,2055.08,28.6
V0025856,2023-07-01,T075,P0144,1,3493.05,3493.05,6.8
V0025857,2023-07-01,T004,P0151,1,4266.6,4266.6,17.5
V0025858,2023-07-01,T015,P0119,1,24928.96,24928.96,3.8
V0025859,2023-07-01,T023,P0007,1,13497.58,13497.58,15.4
V0025860,2023-07-01,T015,P0174,1,1563.48,1563.48,7.3
V0025861,2023-07-01,T062,P0035,1,15413.61,15413.61,18.3
V0025862,2023-07-01,T073,P0023,1,16031.36,16031.36,25.6
V0025863,2023-07-01,T071,P0131,1,11636.41,11636.41,14.6
V0025864,2023-07-01,T045,P0053,1,2755.87,2755.87,12.7
V0025865,2023-07-01,T064,P0179,1,2656.43,2656.43,26.4
V0025866,2023-07-01,T084,P0155,1,2821.92,2821.92,10.1
V0025867,2023-07-01,T024,P0141,1,10647.77,10647.77,22.4
V0025868,2023-07-01,T078,P0106,1,26113.65,26113.65,16.3
V0025869,2023-07-01,T026,P0007,1,11225.33,11225.33,29.7
V0025870,2023-07-01,T087,P0054,1,6661.45,6661.45,17.1
V0025871,2023-07-01,T020,P0097,1,8123.39,8123.39,9.5
V0025872,2023-07-01,T050,P0079,1,13050.45,13050.45,25.3
V0025873,2023-07-01,T046,P0157,1,4402.85,4402.85,23.1
V0025874,2023-07-01,T057,P0053,1,3034.8,3034.8,3.9
V0025875,2023-07-01,T043,P0146,1,3037.05,3037.05,1.1
V0025876,2023-07-01,T058,P0084,1,16334.3,16334.3,27.5
V0025877,2023-07-01,T001,P0099,1,14850.85,14850.85,16.8
V0025878,2023-07-01,T048,P0096,1,6800.74,6800.74,17.7
V0025879,2023-07-01,T066,P0179,1,3470.33,3470.33,3.8
V0025880,2023-07-01,T051,P0066,1,23766.51,23766.51,2.3
V0025881,2023-07-01,T044,P0033,2,4387.41,8774.82,0.2
V0025882,2023-07-01,T066,P0171,2,5142.9,10285.79,25.1
V0025883,2023-07-01,T095,P0093,1,19419.35,19419.35,0.1
V0025884,2023-07-01,T075,P0094,1,14521.83,14521.83,14.6
V0025885,2023-07-01,T018,P0191,1,2561.19,2561.19,14.3
V0025886,2023-07-01,T010,P0067,1,9852.35,9852.35,28.0
V0025887,2023-07-01,T050,P0093,1,15455.8,15455.8,20.5
V0025888,2023-07-01,T066,P0136,1,9683.64,9683.64,6.5
V0025889,2023-07-01,T014,P0186,1,1247.87,1247.87,6.4
V0025890,2023-07-01,T054,P0035,1,13991.02,13991.02,25.8
V0025891,2023-07-01,T024,P0200,1,1856.17,1856.17,26.6
V0025892,2023-07-01,T033,P0066,1,20608.31,20608.31,15.3
V0025893,2023-07-01,T057,P0114,1,22459.99,22459.99,7.8
V0025894,2023-07-01,T038,P0022,1,13700.9,13700.9,24.5
V0025895,2023-07-01,T040,P0012,1,12112.84,12112.84,18.1
V0025896,2023-07-01,T093,P0182,2,2184.23,4368.45,27.0
V0025897,2023-07-01,T053,P0172,1,5554.84,5554.84,19.5
V0025898,2023-07-01,T007,P0089,1,12937.67,12937.67,14.5
V0025899,2023-07-01,T043,P0173,2,2603.51,5207.03,15.6
V0025900,2023-07-01,T019,P0051,1,6228.97,6228.97,26.3
V0025901,2023-07-01,T045,P0034,1,11151.86,11151.86,23.8
V0025902,2023-07-01,T061,P0143,1,6952.05,6952.05,12.9
V0025903,2023-07-01,T038,P0177,1,2607.7,2607.7,7.7
V0025904,2023-07-01,T082,P0167,1,4756.22,4756.22,16.7
V0025905,2023-07-01,T054,P0147,3,11924.95,35774.85,9.9
V0025906,2023-07-01,T037,P0133,1,11965.02,11965.02,3.0
V0025907,2023-07-01,T068,P0051,1,6243.86,6243.86,26.1
V0025908,2023-07-01,T025,P0182,2,2131.8,4263.59,28.7
V0025909,2023-07-01,T096,P0002,1,15343.12,15343.12,20.1
V0025910,2023-07-01,T074,P0200,1,2508.94,2508.94,0.7
V0025911,2023-07-01,T097,P0191,1,2391.19,2391.19,20.0
V0025912,2023-07-01,T004,P0035,2,16792.27,33584.55,10.9
V0025913,2023-07-01,T045,P0041,1,4728.17,4728.17,25.7
V0025914,2023-07-01,T047,P0128,1,10690.99,10690.99,3.5
V0025915,2023-07-01,T062,P0146,3,2305.11,6915.33,24.9
V0025916,2023-07-01,T007,P0017,1,12917.6,12917.6,23.9
V0025917,2023-07-01,T050,P0072,1,7242.31,7242.31,7.0
V0025918,2023-07-01,T005,P0102,2,10461.49,20922.98,14.1
V0025919,2023-07-01,T099,P0198,1,2377.06,2377.06,21.1
V0025920,2023-07-01,T018,P0075,1,6205.4,6205.4,4.0
V0025921,2023-07-01,T024,P0190,1,2603.27,2603.27,10.3
V0025922,2023-07-01,T068,P0138,1,11570.38,11570.38,3.8
V0025923,2023-07-01,T072,P0060,1,3718.53,3718.53,11.3
V0025924,2023-07-01,T073,P0074,2,3394.79,6789.58,17.3
V0025925,2023-07-01,T040,P0167,1,5269.77,5269.77,7.7
V0025926,2023-07-01,T072,P0030,1,6865.53,6865.53,12.3
V0025927,2023-07-01,T030,P0030,1,6065.53,6065.53,22.5
V0025928,2023-07-01,T030,P0002,1,15294.32,15294.32,20.4
V0025929,2023-07-01,T077,P0068,2,5378.26,10756.52,18.8
V0025930,2023-07-01,T087,P0163,2,4612.11,9224.22,21.9
V0025931,2023-07-01,T022,P0155,1,2764.34,2764.34,12.0
V0025932,2023-07-01,T084,P0032,1,14356.06,14356.06,14.6
V0025933,2023-07-01,T058,P0067,2,11765.84,23531.67,14.0
V0025934,2023-07-01,T029,P0019,1,21710.09,21710.09,8.0
V0025935,2023-07-01,T014,P0025,1,5693.79,5693.79,25.5
V0025936,2023-07-01,T060,P0038,1,17445.17,17445.17,21.7
V0025937,2023-07-01,T043,P0064,1,7041.8,7041.8,17.1
V0025938,2023-07-01,T020,P0063,1,5159.31,5159.31,15.2
V0025939,2023-07-01,T071,P0102,1,11937.03,11937.03,1.9
V0025940,2023-07-01,T064,P0168,1,2148.49,2148.49,1.7
V0025941,2023-07-01,T065,P0069,1,19252.11,19252.11,17.7
V0025942,2023-07-01,T005,P0037,1,10037.63,10037.63,20.1
V0025943,2023-07-01,T044,P0174,1,1380.13,1380.13,18.2
V0025944,2023-07-01,T096,P0150,1,10122.52,10122.52,27.9
V0025945,2023-07-01,T059,P0054,1,6911.94,6911.94,14.0
V0025946,2023-07-01,T024,P0091,2,16483.37,32966.75,4.5
V0025947,2023-07-01,T045,P0050,1,8173.72,8173.72,27.1
V0025948,2023-07-01,T011,P0089,1,10922.55,10922.55,27.9
V0025949,2023-07-01,T073,P0032,1,13560.18,13560.18,19.3
V0025950,2023-07-01,T089,P0200,1,1908.9,1908.9,24.5
V0025951,2023-07-01,T063,P0108,1,23075.63,23075.63,10.6
V0025952,2023-07-01,T068,P0193,1,2435.53,2435.53,8.2
V0025953,2023-07-01,T042,P0038,1,21926.5,21926.5,1.5
V0025954,2023-07-01,T075,P0029,1,15519.68,15519.68,2.2
V0025955,2023-07-01,T098,P0029,1,11559.0,11559.0,27.1
V0025956,2023-07-01,T024,P0001,1,18637.47,18637.47,3.5
V0025957,2023-07-01,T075,P0085,1,31498.78,31498.78,5.1
V0025958,2023-07-01,T035,P0013,1,8598.5,8598.5,9.0
V0025959,2023-07-01,T055,P0035,1,18726.32,18726.32,0.7
V0025960,2023-07-01,T012,P0127,1,8469.51,8469.51,22.8
V0025961,2023-07-01,T073,P0138,2,10189.47,20378.95,15.2
V0025962,2023-07-01,T075,P0066,1,20992.3,20992.3,13.7
V0025963,2023-07-02,T039,P0052,1,14812.28,14812.28,7.1
V0025964,2023-07-02,T051,P0097,1,8863.8,8863.8,1.2
V0025965,2023-07-02,T100,P0087,2,12518.26,25036.53,22.6
V0025966,2023-07-02,T054,P0060,1,3275.84,3275.84,21.9
V0025967,2023-07-02,T018,P0148,1,4733.52,4733.52,16.0
V0025968,2023-07-02,T022,P0196,1,2644.54,2644.54,26.3
V0025969,2023-07-02,T024,P0003,1,3744.09,3744.09,23.8
V0025970,2023-07-02,T020,P0016,3,16963.71,50891.13,23.1
V0025971,2023-07-02,T055,P0068,1,5530.82,5530.82,16.5
V0025972,2023-07-02,T004,P0050,1,10089.14,10089.14,10.0
V0025973,2023-07-02,T069,P0122,1,8228.05,8228.05,25.1
V0025974,2023-07-02,T068,P0151,1,4513.52,4513.52,12.7
V0025975,2023-07-02,T015,P0130,1,9376.47,9376.47,28.9
V0025976,2023-07-02,T089,P0071,1,14478.46,14478.46,23.0
V0025977,2023-07-02,T036,P0110,1,18921.62,18921.62,13.0
V0025978,2023-07-02,T099,P0146,1,2922.76,2922.76,4.8
V0025979,2023-07-02,T067,P0064,1,6674.87,6674.87,21.4
V0025980,2023-07-02,T016,P0042,1,16271.96,16271.96,29.9
V0025981,2023-07-02,T063,P0171,2,6624.91,13249.82,3.5
V0025982,2023-07-02,T074,P0026,1,6207.73,6207.73,19.1
V0025983,2023-07-02,T044,P0193,1,2267.78,2267.78,14.6
V0025984,2023-07-02,T094,P0184,1,1543.17,1543.17,17.9
V0025985,2023-07-02,T048,P0048,1,23162.05,23162.05,1.2
V0025986,2023-07-02,T023,P0156,1,5109.0,5109.0,19.8
V0025987,2023-07-02,T074,P0025,1,5928.18,5928.18,22.4
V0025988,2023-07-02,T093,P0166,2,4628.04,9256.07,6.7
V0025989,2023-07-02,T042,P0004,1,3965.76,3965.76,21.6
V0025990,2023-07-02,T099,P0031,1,3548.09,3548.09,29.0
V0025991,2023-07-02,T019,P0136,1,9376.08,9376.08,9.4
V0025992,2023-07-02,T085,P0064,1,7330.2,7330.2,13.7
V0025993,2023-07-02,T064,P0174,1,1647.73,1647.73,2.3
V0025994,2023-07-02,T036,P0136,1,8067.11,8067.11,22.1
V0025995,2023-07-02,T032,P0065,1,4589.46,4589.46,11.0
V0025996,2023-07-02,T019,P0161,1,4737.74,4737.74,13.0
V0025997,2023-07-02,T033,P0176,1,3336.54,3336.54,25.2
V0025998,2023-07-02,T002,P0189,1,1694.78,1694.78,20.2
V0025999,2023-07-02,T010,P0048,1,19930.01,19930.01,15.0
V0026000,2023-07-02,T030,P0186,1,1195.4,1195.4,10.3
V0026001,2023-07-02,T046,P0121,1,10223.47,10223.47,10.1
V0026002,2023-07-02,T088,P0095,1,24819.55,24819.55,11.4
V0026003,2023-07-02,T078,P0073,1,14326.08,14326.08,4.0
V0026004,2023-07-02,T078,P0184,2,1417.88,2835.77,24.6
V0026005,2023-07-02,T100,P0193,1,2647.75,2647.75,0.2
V0026006,2023-07-02,T084,P0111,1,11056.26,11056.26,0.5
V0026007,2023-07-02,T088,P0124,2,6255.82,12511.65,2.9
V0026008,2023-07-02,T098,P0044,1,3833.1,3833.1,10.3
V0026009,2023-07-02,T043,P0186,2,1242.14,2484.27,6.8
V0026010,2023-07-02,T015,P0042,2,22454.16,44908.32,3.2
V0026011,2023-07-02,T072,P0140,1,4811.8,4811.8,25.2
V0026012,2023-07-02,T080,P0035,2,15087.18,30174.36,20.0
V0026013,2023-07-02,T023,P0060,1,3859.68,3859.68,7.9
V0026014,2023-07-02,T075,P0075,1,5056.27,5056.27,21.8
V0026015,2023-07-02,T074,P0066,1,24286.65,24286.65,0.1
V0026016,2023-07-02,T096,P0127,1,7700.86,7700.86,29.8
V0026017,2023-07-02,T099,P0187,1,2758.96,2758.96,26.6
V0026018,2023-07-02,T089,P0190,1,2389.45,2389.45,17.7
V0026019,2023-07-02,T074,P0124,1,6402.62,6402.62,0.6
V0026020,2023-07-02,T008,P0115,1,26280.67,26280.67,18.6
V0026021,2023-07-02,T047,P0053,1,3005.17,3005.17,4.8
V0026022,2023-07-02,T017,P0109,1,30553.81,30553.81,2.5
V0026023,2023-07-02,T061,P0163,1,5111.21,5111.21,13.4
V0026024,2023-07-02,T031,P0034,1,11703.77,11703.77,20.1
V0026025,2023-07-02,T093,P0160,2,5267.26,10534.52,12.9
V0026026,2023-07-02,T038,P0149,1,5456.62,5456.62,28.8
V0026027,2023-07-02,T032,P0010,1,8443.63,8443.63,25.7
V0026028,2023-07-02,T043,P0032,1,15817.67,15817.67,5.9
V0026029,2023-07-02,T025,P0080,1,19274.91,19274.91,18.2
V0026030,2023-07-02,T050,P0030,1,6973.21,6973.21,10.9
V0026031,2023-07-02,T088,P0093,1,17499.19,17499.19,10.0
V0026032,2023-07-02,T067,P0196,1,3370.29,3370.29,6.1
V0026033,2023-07-02,T091,P0131,1,12450.12,12450.12,8.7
V0026034,2023-07-02,T003,P0196,1,3472.34,3472.34,3.3
V0026035,2023-07-02,T072,P0194,1,1314.2,1314.2,19.7
V0026036,2023-07-02,T097,P0140,1,4839.7,4839.7,24.7
V0026037,2023-07-02,T082,P0143,1,7942.13,7942.13,0.5
V0026038,2023-07-02,T041,P0104,1,29988.23,29988.23,9.0
V0026039,2023-07-02,T041,P0071,1,13863.22,13863.22,26.3
V0026040,2023-07-02,T077,P0018,1,7993.63,7993.63,26.1
V0026041,2023-07-02,T052,P0145,1,13725.33,13725.33,4.4
V0026042,2023-07-02,T085,P0043,1,2764.38,2764.38,19.4
V0026043,2023-07-02,T056,P0045,1,16591.76,16591.76,13.1
V0026044,2023-07-02,T051,P0063,1,6004.25,6004.25,1.3
V0026045,2023-07-02,T067,P0050,1,9246.97,9246.97,17.6
V0026046,2023-07-02,T041,P0066,1,17257.33,17257.33,29.0
V0026047,2023-07-02,T084,P0158,1,2524.8,2524.8,9.7
V0026048,2023-07-02,T093,P0075,1,6332.55,6332.55,2.0
V0026049,2023-07-02,T027,P0042,1,20724.0,20724.0,10.7
V0026050,2023-07-02,T060,P0095,1,26078.87,26078.87,6.9
V0026051,2023-07-02,T039,P0179,1,3242.93,3242.93,10.1
V0026052,2023-07-02,T078,P0094,1,14215.76,14215.76,16.4
V0026053,2023-07-02,T093,P0028,1,15752.51,15752.51,18.8
V0026054,2023-07-02,T014,P0192,1,3136.17,3136.17,29.2
V0026055,2023-07-02,T031,P0121,1,10118.55,10118.55,11.0
V0026056,2023-07-02,T074,P0023,1,18943.91,18943.91,12.1
V0026057,2023-07-02,T019,P0087,1,15006.36,15006.36,7.2
V0026058,2023-07-02,T052,P0070,1,15494.73,15494.73,15.4
V0026059,2023-07-02,T081,P0092,1,13740.97,13740.97,7.0
V0026060,2023-07-02,T013,P0181,2,1496.29,2992.58,6.2
V0026061,2023-07-02,T021,P0035,1,16962.6,16962.6,10.0
V0026062,2023-07-02,T090,P0195,1,2281.66,2281.66,0.9
V0026063,2023-07-02,T014,P0013,1,8621.01,8621.01,8.8
V0026064,2023-07-02,T040,P0088,1,21478.53,21478.53,28.6
V0026065,2023-07-02,T036,P0110,2,18741.05,37482.1,13.8
V0026066,2023-07-02,T098,P0131,2,10881.77,21763.54,20.2
V0026067,2023-07-02,T028,P0035,1,15636.72,15636.72,17.1
V0026068,2023-07-02,T053,P0143,2,5705.45,11410.9,28.5
V0026069,2023-07-02,T095,P0143,1,5713.27,5713.27,28.4
V0026070,2023-07-02,T094,P0130,2,11636.45,23272.91,11.8
V0026071,2023-07-02,T099,P0091,1,12150.41,12150.41,29.6
V0026072,2023-07-02,T034,P0037,1,11518.63,11518.63,8.3
V0026073,2023-07-02,T013,P0050,1,10350.49,10350.49,7.7
V0026074,2023-07-02,T017,P0009,1,21998.37,21998.37,8.6
V0026075,2023-07-02,T075,P0159,1,2124.02,2124.02,8.5
V0026076,2023-07-02,T091,P0151,1,5025.04,5025.04,2.8
V0026077,2023-07-02,T057,P0024,1,16308.1,16308.1,21.3
V0026078,2023-07-02,T012,P0155,1,2400.94,2400.94,23.5
V0026079,2023-07-02,T007,P0073,1,14244.98,14244.98,4.6
V0026080,2023-07-02,T070,P0070,1,16044.5,16044.5,12.4
V0026081,2023-07-02,T002,P0045,1,15158.54,15158.54,20.6
V0026082,2023-07-02,T071,P0143,1,7512.17,7512.17,5.8
V0026083,2023-07-02,T022,P0171,1,6739.14,6739.14,1.9
V0026084,2023-07-02,T056,P0048,1,19313.18,19313.18,17.6
V0026085,2023-07-02,T004,P0015,1,12479.29,12479.29,28.9
V0026086,2023-07-02,T043,P0145,1,11523.28,11523.28,19.7
V0026087,2023-07-02,T015,P0003,2,3598.71,7197.42,26.7
V0026088,2023-07-02,T012,P0109,2,30536.31,61072.61,2.6
V0026089,2023-07-02,T098,P0199,1,2969.75,2969.75,26.8
V0026090,2023-07-02,T052,P0192,1,3333.68,3333.68,24.7
V0026091,2023-07-02,T096,P0098,1,11659.01,11659.01,2.8
V0026092,2023-07-02,T054,P0157,1,5633.8,5633.8,1.6
V0026093,2023-07-02,T098,P0102,1,9342.48,9342.48,23.3
